PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1982-01-01,2.7,8.4,0.1
1982-01-02,4.4,14.2,2.6
1982-01-03,2.3,13.7,0.0
1982-01-04,3.4,8.3,0.0
1982-01-05,3.9,9.9,0.0
1982-01-06,2.5,10.3,0.0
1982-01-07,2.4,5.7,0.0
1982-01-08,-1.5,3.5,0.0
1982-01-09,-2.0,1.7,0.0
1982-01-10,-2.2,2.5,0.0
1982-01-11,-1.3,3.0,1.0
1982-01-12,-1.3,4.8,4.3
1982-01-13,1.9,4.6,4.0
1982-01-14,0.0,2.2,0.2
1982-01-15,0.1,4.0,0.0
1982-01-16,2.5,5.4,0.0
1982-01-17,-1.0,4.5,0.0
1982-01-18,1.4,4.0,0.0
1982-01-19,0.1,1.9,0.0
1982-01-20,-1.4,1.6,0.0
1982-01-21,-3.0,0.5,0.0
1982-01-22,-4.8,0.5,0.0
1982-01-23,-3.7,2.1,0.0
1982-01-24,-4.3,2.0,0.0
1982-01-25,-1.1,3.8,0.0
1982-01-26,-4.8,0.6,0.0
1982-01-27,-3.7,3.3,0.0
1982-01-28,-1.1,7.4,12.0
1982-01-29,-1.7,6.3,0.0
1982-01-30,-1.0,13.4,0.0
1982-01-31,-0.5,14.7,0.0
1982-02-01,-1.0,6.8,0.0
1982-02-02,-2.9,7.8,0.0
1982-02-03,-3.2,6.9,0.0
1982-02-04,-3.6,7.0,0.0
1982-02-05,-1.9,6.7,0.0
1982-02-06,-5.7,4.5,0.0
1982-02-07,-3.7,6.6,0.0
1982-02-08,1.4,6.9,0.1
1982-02-09,0.7,9.2,0.0
1982-02-10,-0.2,6.1,0.0
1982-02-11,-1.3,7.8,0.0
1982-02-12,-1.6,10.4,0.0
1982-02-13,-2.3,11.5,0.0
1982-02-14,-0.1,3.9,0.0
1982-02-15,0.2,4.8,1.2
1982-02-16,1.4,5.6,3.7
1982-02-17,3.3,9.1,1.3
1982-02-18,4.6,10.9,3.1
1982-02-19,4.3,7.5,0.0
1982-02-20,3.0,5.8,0.0
1982-02-21,-2.0,5.1,0.0
1982-02-22,-2.6,3.5,0.0
1982-02-23,-3.6,3.9,0.0
1982-02-24,-2.0,1.5,3.8
1982-02-25,-1.6,6.9,0.7
1982-02-26,-0.6,3.8,1.3
1982-02-27,-3.4,9.2,2.4
1982-02-28,-2.3,13.7,0.0
1982-03-01,0.6,15.7,0.0
1982-03-02,2.5,8.8,0.0
1982-03-03,2.6,17.1,0.1
1982-03-04,2.7,15.0,0.0
1982-03-05,5.6,8.1,1.2
1982-03-06,4.0,9.5,37.0
1982-03-07,1.8,4.9,2.6
1982-03-08,0.5,6.2,12.8
1982-03-09,2.4,11.8,0.5
1982-03-10,3.0,13.1,0.0
1982-03-11,6.8,13.4,0.0
1982-03-12,3.0,15.5,0.0
1982-03-13,4.1,8.6,7.0
1982-03-14,0.2,13.7,10.1
1982-03-15,-1.1,13.4,0.0
1982-03-16,-0.3,15.3,0.0
1982-03-17,3.7,16.2,0.0
1982-03-18,6.6,9.8,5.6
1982-03-19,3.5,14.2,3.6
1982-03-20,1.8,11.5,0.0
1982-03-21,3.9,11.6,6.0
1982-03-22,3.0,11.2,0.0
1982-03-23,1.9,9.7,0.0
1982-03-24,3.5,13.4,0.0
1982-03-25,-0.5,13.1,0.0
1982-03-26,2.0,17.1,0.0
1982-03-27,5.3,18.6,0.0
1982-03-28,6.7,10.5,0.0
1982-03-29,7.4,13.4,3.0
1982-03-30,8.0,10.6,9.5
1982-03-31,4.8,16.3,11.2
1982-04-01,7.2,16.4,0.2
