PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1963-01-01,1.2,7.5,3.3
1963-01-02,-0.2,3.6,0.0
1963-01-03,0.7,9.3,4.7
1963-01-04,0.6,9.9,5.6
1963-01-05,0.9,4.8,0.0
1963-01-06,1.4,7.6,3.5
1963-01-07,2.7,6.9,7.7
1963-01-08,3.8,10.0,1.1
1963-01-09,2.2,8.1,0.0
1963-01-10,3.0,6.0,2.0
1963-01-11,4.0,5.7,5.3
1963-01-12,0.6,0.8,7.3
1963-01-13,-3.0,-1.6,7.1
1963-01-14,-8.5,0.1,2.0
1963-01-15,-9.6,0.7,0.0
1963-01-16,-9.1,2.5,0.0
1963-01-17,-7.5,-1.7,0.4
1963-01-18,-5.2,-3.7,5.7
1963-01-19,-6.7,-3.2,12.2
1963-01-20,-10.3,-1.5,2.0
1963-01-21,-8.6,-1.0,0.0
1963-01-22,-9.3,-3.0,0.0
1963-01-23,-9.6,-3.3,0.0
1963-01-24,-12.1,0.5,0.0
1963-01-25,-11.9,1.1,0.0
1963-01-26,-8.9,3.0,0.0
1963-01-27,-7.5,1.4,0.1
1963-01-28,-7.7,0.0,0.0
1963-01-29,-9.8,-1.2,0.0
1963-01-30,-6.6,-2.5,0.0
1963-01-31,-13.7,-0.9,0.0
1963-02-01,-9.4,-1.6,0.0
1963-02-02,-13.1,-3.7,0.0
1963-02-03,-6.7,0.6,8.9
1963-02-04,-4.7,0.1,1.9
1963-02-05,-2.3,3.0,0.0
1963-02-06,-5.9,4.9,0.0
1963-02-07,-8.0,4.2,0.0
1963-02-08,-6.3,3.6,0.0
1963-02-09,-2.5,5.4,0.0
1963-02-10,-0.8,4.1,0.0
1963-02-11,1.0,4.0,0.9
1963-02-12,0.9,7.0,17.2
1963-02-13,0.3,4.5,0.0
1963-02-14,0.3,5.4,0.0
1963-02-15,-2.3,2.1,0.0
1963-02-16,-1.7,4.3,0.0
1963-02-17,0.0,6.5,10.3
1963-02-18,0.2,2.9,0.0
1963-02-19,0.7,6.0,0.0
1963-02-20,1.3,13.3,8.2
1963-02-21,3.3,4.7,0.3
1963-02-22,2.4,5.5,13.3
1963-02-23,-0.6,4.8,0.0
1963-02-24,-1.5,3.8,0.0
1963-02-25,-1.4,3.5,0.0
1963-02-26,-1.1,5.9,0.0
1963-02-27,-0.9,6.7,0.0
1963-02-28,-3.8,3.8,0.0
1963-03-01,-5.2,2.7,0.0
1963-03-02,-5.9,4.3,0.0
1963-03-03,-5.6,9.5,0.0
1963-03-04,-1.3,15.1,0.0
1963-03-05,-1.4,13.6,0.0
1963-03-06,0.2,15.4,0.0
1963-03-07,4.8,17.1,0.0
1963-03-08,1.5,17.0,0.0
1963-03-09,2.2,12.6,0.0
1963-03-10,5.1,8.3,1.4
1963-03-11,1.2,7.9,1.3
1963-03-12,3.7,14.2,0.7
1963-03-13,2.4,15.9,0.3
1963-03-14,3.5,18.5,0.0
1963-03-15,5.7,13.9,0.0
1963-03-16,2.2,15.7,0.0
1963-03-17,5.2,17.4,0.0
1963-03-18,3.8,11.4,0.0
1963-03-19,6.9,16.4,1.3
1963-03-20,4.3,12.4,0.0
1963-03-21,4.9,13.6,4.1
1963-03-22,5.9,10.6,0.0
1963-03-23,6.3,12.1,11.9
1963-03-24,2.5,11.2,0.0
1963-03-25,1.0,14.1,0.0
1963-03-26,3.8,15.7,0.0
1963-03-27,6.3,12.7,0.0
1963-03-28,6.6,12.0,2.1
1963-03-29,4.7,18.8,0.1
1963-03-30,9.4,12.6,1.5
1963-03-31,5.4,8.9,8.3
1963-04-01,6.3,13.7,10.7
1963-04-02,5.9,16.2,0.0
1963-04-03,6.2,14.0,0.0
1963-04-04,2.9,14.8,0.0
1963-04-05,5.8,13.4,0.0
1963-04-06,7.6,12.1,4.3
1963-04-07,5.4,10.6,9.3
1963-04-08,6.8,16.7,3.2
1963-04-09,6.7,16.7,0.0
1963-04-10,7.8,18.4,0.1
1963-04-11,10.8,20.7,2.5
1963-04-12,8.9,19.8,3.9
1963-04-13,9.0,19.6,0.0
1963-04-14,10.4,18.2,0.3
1963-04-15,6.8,20.8,0.0
1963-04-16,8.4,21.8,0.0
1963-04-17,7.5,22.1,0.0
1963-04-18,12.0,16.1,0.0
1963-04-19,12.3,17.5,3.5
1963-04-20,10.8,22.6,4.3
1963-04-21,10.7,23.2,0.0
1963-04-22,11.0,25.1,7.1
1963-04-23,12.0,23.4,0.0
1963-04-24,13.2,17.8,2.4
1963-04-25,12.7,17.0,3.1
1963-04-26,13.2,20.8,10.3
1963-04-27,11.0,22.9,0.0
1963-04-28,10.1,22.6,0.0
1963-04-29,8.4,24.0,0.0
1963-04-30,9.6,26.3,0.0
1963-05-01,15.4,22.8,0.0
1963-05-02,12.3,23.3,0.2
1963-05-03,12.2,20.8,0.0
1963-05-04,8.9,13.1,20.5
1963-05-05,8.4,19.3,4.0
1963-05-06,8.5,21.3,0.0
1963-05-07,7.3,22.9,0.0
1963-05-08,9.5,24.2,0.0
1963-05-09,13.4,25.6,0.0
1963-05-10,13.9,23.3,0.0
1963-05-11,13.2,26.0,0.0
1963-05-12,13.0,23.0,0.2
1963-05-13,12.7,24.4,0.0
1963-05-14,15.2,20.8,0.4
1963-05-15,12.9,16.8,25.6
1963-05-16,11.5,18.1,22.0
1963-05-17,13.0,25.2,12.9
1963-05-18,14.3,26.4,0.0
1963-05-19,14.2,23.3,0.5
1963-05-20,12.0,16.3,15.2
1963-05-21,10.3,20.9,1.1
1963-05-22,8.5,24.0,0.0
1963-05-23,12.9,25.4,0.0
1963-05-24,15.4,26.2,0.0
1963-05-25,13.4,26.6,4.2
1963-05-26,15.3,27.0,2.9
1963-05-27,16.7,28.4,0.0
1963-05-28,16.2,29.3,0.0
1963-05-29,17.4,22.4,2.8
1963-05-30,15.9,24.4,14.4
1963-05-31,15.1,19.7,0.0
1963-06-01,15.0,25.0,9.4
1963-06-02,14.3,22.9,0.0
1963-06-03,15.0,25.0,0.4
1963-06-04,14.3,21.8,3.2
1963-06-05,15.3,21.8,2.4
1963-06-06,14.8,23.1,15.5
1963-06-07,14.1,22.6,12.2
1963-06-08,11.4,25.3,7.7
1963-06-09,15.5,25.7,9.9
1963-06-10,16.3,26.0,0.3
1963-06-11,16.1,25.1,4.6
1963-06-12,15.1,26.2,5.0
1963-06-13,14.8,26.3,38.6
1963-06-14,17.5,23.4,0.1
1963-06-15,13.3,23.9,1.2
1963-06-16,14.4,24.3,0.9
1963-06-17,16.4,27.4,0.0
1963-06-18,15.7,28.6,0.0
1963-06-19,18.6,28.1,0.0
1963-06-20,16.4,28.5,0.0
1963-06-21,18.3,32.7,0.0
1963-06-22,19.2,31.7,0.0
1963-06-23,20.6,33.7,0.0
1963-06-24,20.0,31.6,0.0
1963-06-25,18.8,30.0,0.0
1963-06-26,17.7,31.4,0.0
1963-06-27,21.0,32.2,0.0
1963-06-28,20.7,33.4,0.0
1963-06-29,18.0,33.1,0.0
1963-06-30,18.3,33.4,0.0
1963-07-01,21.0,32.8,0.0
1963-07-02,20.2,33.2,0.0
1963-07-03,18.4,31.9,0.0
1963-07-04,19.1,31.2,0.5
1963-07-05,18.1,30.7,0.0
1963-07-06,17.7,30.1,7.0
1963-07-07,18.4,32.6,0.0
1963-07-08,17.6,31.7,0.0
1963-07-09,18.4,27.3,0.1
1963-07-10,18.9,27.8,10.1
1963-07-11,17.1,29.3,3.8
1963-07-12,16.6,25.9,13.8
1963-07-13,15.9,28.0,0.0
1963-07-14,19.4,28.3,13.4
1963-07-15,18.0,30.1,0.4
1963-07-16,18.0,31.6,0.0
1963-07-17,21.3,32.0,0.0
1963-07-18,21.3,29.2,0.0
1963-07-19,21.2,30.8,2.2
1963-07-20,20.8,32.4,0.0
1963-07-21,22.1,32.1,1.2
1963-07-22,21.5,33.2,0.0
1963-07-23,23.2,32.7,0.0
1963-07-24,20.3,32.2,1.0
1963-07-25,21.8,33.6,0.0
1963-07-26,19.4,33.1,0.0
1963-07-27,22.8,29.0,0.1
1963-07-28,19.4,29.2,3.0
1963-07-29,17.4,29.4,0.0
1963-07-30,16.2,28.4,0.0
1963-07-31,17.4,30.3,0.0
1963-08-01,17.7,32.1,0.0
1963-08-02,19.1,33.6,0.0
1963-08-03,20.7,35.1,0.0
1963-08-04,22.4,34.4,0.0
1963-08-05,20.3,34.0,0.0
1963-08-06,18.7,34.0,0.0
1963-08-07,19.7,32.5,0.1
1963-08-08,18.1,28.1,5.2
1963-08-09,18.3,22.9,11.1
1963-08-10,18.9,30.1,0.6
1963-08-11,17.2,30.9,0.0
1963-08-12,17.4,29.9,0.0
1963-08-13,19.5,29.9,0.0
1963-08-14,21.1,30.3,1.6
1963-08-15,20.6,32.2,8.0
1963-08-16,19.1,29.5,0.0
1963-08-17,18.8,27.0,0.0
1963-08-18,18.8,23.9,7.2
1963-08-19,14.7,27.0,0.0
1963-08-20,13.8,28.2,0.0
1963-08-21,19.3,23.4,0.0
1963-08-22,10.2,25.9,1.2
1963-08-23,14.0,28.2,0.0
1963-08-24,18.2,29.9,0.0
1963-08-25,20.9,29.7,0.0
1963-08-26,19.1,31.2,0.0
1963-08-27,21.1,31.6,0.0
1963-08-28,20.8,28.0,1.1
1963-08-29,16.3,25.2,0.0
1963-08-30,16.2,23.8,0.8
1963-08-31,15.3,29.1,0.1
1963-09-01,14.1,29.0,0.0
1963-09-02,16.7,29.7,0.0
1963-09-03,17.8,26.6,0.6
1963-09-04,19.8,24.2,1.6
1963-09-05,18.5,27.2,2.8
1963-09-06,15.0,25.5,0.0
1963-09-07,17.4,18.8,0.2
1963-09-08,14.9,19.7,64.5
1963-09-09,15.1,26.4,24.9
