PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2013-01-01,0.5,10.1,0.0
2013-01-02,3.0,5.0,1.6
2013-01-03,4.1,11.2,8.6
2013-01-04,3.9,10.7,0.0
2013-01-05,7.2,15.7,0.0
2013-01-06,3.5,12.3,0.0
2013-01-07,2.0,11.3,0.0
2013-01-08,2.6,6.9,0.2
2013-01-09,4.6,7.3,0.0
2013-01-10,2.3,8.0,0.0
2013-01-11,1.7,5.3,0.1
2013-01-12,2.8,5.2,0.1
2013-01-13,0.6,4.9,0.0
2013-01-14,0.4,4.0,17.4
2013-01-15,0.7,4.2,7.7
2013-01-16,0.1,3.1,11.6
2013-01-17,0.0,1.8,13.7
2013-01-18,-0.2,5.7,6.3
2013-01-19,-0.6,6.0,7.7
2013-01-20,1.0,3.7,16.2
2013-01-21,1.4,5.8,7.8
2013-01-22,1.9,6.0,1.0
2013-01-23,1.3,6.0,0.2
2013-01-24,3.6,6.5,3.5
2013-01-25,-0.2,7.9,1.8
2013-01-26,-0.3,5.8,0.0
2013-01-27,-2.0,6.9,0.0
2013-01-28,-0.1,3.9,3.8
2013-01-29,-0.8,3.8,3.9
2013-01-30,0.4,5.4,0.1
2013-01-31,1.4,6.0,0.1
2013-02-01,1.1,3.4,0.1
2013-02-02,0.3,5.2,0.1
2013-02-03,0.3,10.5,28.7
2013-02-04,2.9,12.4,3.0
2013-02-05,2.3,10.5,0.0
2013-02-06,0.6,11.2,3.6
2013-02-07,1.7,7.3,0.0
2013-02-08,0.6,8.0,0.0
2013-02-09,-1.5,6.8,0.0
2013-02-10,-1.7,6.4,0.0
2013-02-11,-0.6,3.2,0.5
2013-02-12,-0.1,3.6,7.2
2013-02-13,0.3,4.0,4.7
2013-02-14,-0.4,8.0,2.3
2013-02-15,0.3,8.0,0.0
2013-02-16,0.8,9.3,0.0
2013-02-17,2.2,8.4,0.0
2013-02-18,0.6,8.6,1.0
2013-02-19,-1.0,10.8,0.0
2013-02-20,1.9,6.5,0.0
2013-02-21,0.0,4.2,21.7
2013-02-22,-0.7,0.5,13.3
2013-02-23,-0.4,2.3,4.3
2013-02-24,0.0,7.8,26.8
2013-02-25,-2.5,7.3,13.9
2013-02-26,0.2,9.1,0.6
2013-02-27,2.9,6.2,0.0
2013-02-28,3.0,10.9,0.5
2013-03-01,2.3,10.4,0.0
2013-03-02,2.1,10.0,0.0
2013-03-03,0.9,13.4,0.0
2013-03-04,1.7,13.9,0.0
2013-03-05,1.8,9.4,0.0
2013-03-06,6.2,8.3,11.2
2013-03-07,7.1,10.4,13.4
2013-03-08,8.4,11.6,1.3
2013-03-09,9.2,15.4,9.0
2013-03-10,7.2,15.8,4.9
2013-03-11,7.2,13.2,5.6
2013-03-12,6.2,14.8,0.7
2013-03-13,5.9,12.6,6.7
2013-03-14,5.0,7.5,4.4
2013-03-15,1.5,8.6,9.9
2013-03-16,-1.4,9.3,0.0
2013-03-17,2.3,11.0,0.0
2013-03-18,2.1,8.7,5.6
2013-03-19,4.1,16.2,17.0
2013-03-20,4.6,13.0,0.0
2013-03-21,5.4,16.7,11.4
2013-03-22,6.3,16.6,0.0
2013-03-23,5.7,14.8,0.0
2013-03-24,4.2,8.8,15.3
2013-03-25,2.1,4.4,18.0
2013-03-26,2.5,6.1,0.9
2013-03-27,3.5,8.9,1.8
2013-03-28,4.5,8.4,0.1
2013-03-29,5.3,10.4,1.0
2013-03-30,7.3,8.9,1.7
2013-03-31,7.3,15.7,21.9
2013-04-01,6.6,11.5,2.2
2013-04-02,6.2,9.9,22.8
2013-04-03,5.8,13.0,0.6
2013-04-04,5.7,12.6,0.0
2013-04-05,7.3,9.6,35.1
2013-04-06,5.1,15.4,2.7
2013-04-07,6.8,13.8,0.0
2013-04-08,6.6,12.1,0.0
2013-04-09,6.3,13.6,2.4
2013-04-10,8.5,16.2,0.1
2013-04-11,7.3,18.6,0.0
2013-04-12,13.5,21.6,0.0
2013-04-13,11.5,21.5,0.0
2013-04-14,10.6,22.2,0.0
2013-04-15,11.8,22.8,0.0
2013-04-16,11.8,22.3,0.0
2013-04-17,12.1,23.8,0.0
2013-04-18,13.2,26.1,0.0
2013-04-19,14.3,26.3,0.0
2013-04-20,13.4,19.5,0.2
2013-04-21,11.9,17.4,6.8
2013-04-22,9.0,17.0,6.8
2013-04-23,7.5,18.8,13.5
2013-04-24,7.7,20.6,0.3
2013-04-25,11.5,22.9,0.0
2013-04-26,13.0,21.0,0.1
2013-04-27,14.7,18.6,0.0
2013-04-28,14.8,24.1,0.8
2013-04-29,13.6,21.3,1.5
2013-04-30,14.7,22.1,0.4
2013-05-01,14.0,23.7,0.2
2013-05-02,15.2,20.9,0.1
2013-05-03,14.7,27.0,2.9
2013-05-04,14.8,24.0,0.0
2013-05-05,14.1,22.5,0.0
2013-05-06,14.3,22.0,17.4
2013-05-07,14.8,23.0,2.4
2013-05-08,13.6,23.0,2.6
2013-05-09,14.2,25.4,0.0
2013-05-10,15.3,23.6,0.0
2013-05-11,14.5,22.9,1.5
2013-05-12,11.6,21.2,0.5
2013-05-13,9.4,22.2,4.1
2013-05-14,12.0,23.9,0.0
2013-05-15,11.7,24.8,0.0
2013-05-16,13.8,21.6,13.9
2013-05-17,13.3,20.8,2.4
2013-05-18,11.4,22.1,0.0
2013-05-19,13.0,21.4,0.4
2013-05-20,11.0,21.5,0.0
2013-05-21,11.8,21.8,0.0
2013-05-22,11.1,21.6,0.0
2013-05-23,11.7,22.0,6.7
2013-05-24,7.7,15.0,3.3
2013-05-25,6.3,14.4,5.1
2013-05-26,8.9,20.5,21.3
2013-05-27,10.9,22.1,0.0
2013-05-28,12.8,21.5,0.0
2013-05-29,12.9,21.5,0.0
2013-05-30,10.8,17.7,0.0
2013-05-31,11.2,20.1,2.4
2013-06-01,13.2,22.4,0.0
2013-06-02,15.0,26.2,0.0
2013-06-03,12.8,22.2,0.0
2013-06-04,13.4,25.4,7.8
2013-06-05,14.4,25.8,0.3
2013-06-06,14.8,25.0,0.3
2013-06-07,13.1,26.9,0.1
2013-06-08,15.5,28.1,0.0
2013-06-09,15.6,24.4,3.9
2013-06-10,12.1,22.9,0.8
2013-06-11,14.8,27.4,0.1
2013-06-12,17.2,28.6,0.0
