PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1990-01-01,-3.8,1.5,0.0
1990-01-02,-2.9,4.0,0.0
1990-01-03,-6.0,4.0,0.0
1990-01-04,-4.7,1.8,0.0
1990-01-05,-5.6,3.1,0.0
1990-01-06,-5.1,1.3,0.0
1990-01-07,-2.7,3.5,0.0
1990-01-08,-2.0,3.4,0.4
1990-01-09,-1.9,3.7,1.8
1990-01-10,-0.9,7.6,0.0
1990-01-11,-0.5,5.2,0.0
1990-01-12,-0.3,9.8,0.0
1990-01-13,0.0,8.9,0.0
1990-01-14,1.0,7.7,0.0
1990-01-15,0.8,9.8,0.0
1990-01-16,1.3,13.0,0.0
1990-01-17,2.0,13.2,0.0
1990-01-18,0.4,7.6,0.0
1990-01-19,-0.3,12.5,0.0
1990-01-20,0.7,8.0,0.0
1990-01-21,-0.2,9.0,0.0
1990-01-22,0.5,9.5,0.0
1990-01-23,-1.8,10.5,0.0
1990-01-24,-4.2,8.4,0.0
1990-01-25,-0.4,7.7,0.0
1990-01-26,3.2,11.2,0.0
1990-01-27,0.9,6.5,0.0
1990-01-28,1.6,7.6,0.0
1990-01-29,5.0,7.9,3.8
1990-01-30,5.0,9.2,0.0
1990-01-31,6.2,7.4,0.3
1990-02-01,5.1,6.7,0.0
1990-02-02,5.2,8.1,0.8
1990-02-03,5.8,11.9,0.0
1990-02-04,6.1,10.4,0.0
1990-02-05,2.4,8.6,0.0
1990-02-06,0.2,8.2,0.0
1990-02-07,-1.4,7.9,0.0
1990-02-08,-1.0,5.8,0.0
1990-02-09,0.5,8.0,0.0
1990-02-10,-0.8,8.6,0.0
1990-02-11,1.6,8.5,0.0
1990-02-12,1.3,4.5,6.4
1990-02-13,0.6,12.2,3.6
1990-02-14,3.3,18.8,0.0
1990-02-15,6.4,19.6,0.0
1990-02-16,5.9,17.0,0.0
1990-02-17,4.0,14.7,0.0
1990-02-18,4.2,11.2,0.0
1990-02-19,6.1,13.7,0.0
1990-02-20,6.9,15.7,0.0
1990-02-21,4.8,17.6,0.0
1990-02-22,8.1,18.9,0.0
1990-02-23,8.3,19.6,0.0
1990-02-24,6.9,19.9,0.0
1990-02-25,7.3,17.8,0.0
1990-02-26,8.5,17.9,0.0
1990-02-27,10.9,20.7,0.0
1990-02-28,7.8,19.1,0.0
1990-03-01,11.7,22.0,0.0
1990-03-02,5.1,12.4,0.0
1990-03-03,1.6,12.8,0.1
1990-03-04,2.3,14.6,0.0
1990-03-05,1.8,17.0,0.0
1990-03-06,4.6,17.5,0.0
1990-03-07,5.6,18.6,0.0
1990-03-08,3.7,16.4,0.0
1990-03-09,8.7,14.7,0.0
1990-03-10,7.6,19.9,0.0
