PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1985-01-01,-2.4,2.2,0.0
1985-01-02,-3.4,1.0,0.0
1985-01-03,-4.7,2.2,0.0
1985-01-04,-6.1,3.8,0.0
1985-01-05,-6.3,-3.3,3.5
1985-01-06,-11.5,-4.3,0.0
1985-01-07,-12.8,-5.5,0.0
1985-01-08,-11.1,-6.1,2.2
1985-01-09,-9.3,-3.9,8.1
1985-01-10,-12.5,-3.4,3.8
1985-01-11,-13.7,-2.0,0.0
1985-01-12,-12.5,-3.1,0.0
1985-01-13,-12.0,-2.5,0.1
1985-01-14,-6.4,-1.1,14.0
1985-01-15,-3.8,1.7,7.1
1985-01-16,-2.0,0.3,14.7
1985-01-17,-0.1,1.7,33.2
1985-01-18,-2.0,1.4,0.0
1985-01-19,-2.1,2.5,1.5
1985-01-20,-1.2,1.9,0.0
1985-01-21,-0.5,3.8,0.0
1985-01-22,0.2,3.9,0.8
1985-01-23,0.8,9.3,0.0
1985-01-24,4.0,7.9,1.7
1985-01-25,-0.4,4.9,0.9
1985-01-26,-0.5,4.7,0.0
1985-01-27,-0.3,5.2,1.9
1985-01-28,-3.1,2.8,0.0
1985-01-29,-2.0,6.2,0.0
1985-01-30,-2.3,7.1,0.0
1985-01-31,-0.2,9.3,0.0
1985-02-01,0.0,9.5,0.0
1985-02-02,1.1,11.0,0.0
1985-02-03,1.9,7.9,0.0
1985-02-04,-0.4,9.1,0.0
1985-02-05,-0.5,7.6,0.0
1985-02-06,1.2,8.6,0.1
1985-02-07,0.5,8.5,0.0
1985-02-08,0.0,5.0,0.0
1985-02-09,1.3,7.1,0.0
1985-02-10,1.6,7.0,0.0
1985-02-11,-0.4,-0.1,23.1
1985-02-12,-1.9,0.5,0.2
1985-02-13,-6.7,0.9,0.0
1985-02-14,-4.2,2.6,0.0
1985-02-15,-2.2,0.1,0.0
1985-02-16,-1.1,3.2,0.7
1985-02-17,-0.6,0.4,2.0
1985-02-18,-1.7,2.0,3.1
1985-02-19,-6.1,2.4,0.0
1985-02-20,-5.5,4.6,0.0
1985-02-21,-4.2,4.7,0.0
1985-02-22,-1.7,5.3,0.0
1985-02-23,-3.0,7.9,0.0
1985-02-24,-1.1,12.0,0.0
1985-02-25,1.4,10.2,0.0
1985-02-26,1.6,12.6,0.0
1985-02-27,3.2,10.4,0.0
1985-02-28,3.0,7.9,0.0
1985-03-01,4.0,10.1,1.5
1985-03-02,5.4,11.8,0.6
1985-03-03,5.2,8.5,12.9
1985-03-04,4.8,12.7,4.0
1985-03-05,7.4,11.3,0.0
1985-03-06,7.7,12.2,2.5
1985-03-07,7.5,10.7,0.0
1985-03-08,8.5,11.3,4.4
1985-03-09,5.5,8.7,3.6
1985-03-10,1.4,8.7,12.4
1985-03-11,0.8,7.4,0.0
1985-03-12,0.9,3.3,3.5
1985-03-13,1.4,7.1,8.7
1985-03-14,3.2,9.2,1.8
1985-03-15,5.6,9.5,0.5
1985-03-16,3.0,12.0,2.9
1985-03-17,1.6,7.8,4.4
1985-03-18,1.6,7.3,1.1
1985-03-19,1.1,8.2,0.0
1985-03-20,-0.2,10.9,0.0
1985-03-21,3.5,8.0,20.6
1985-03-22,3.7,14.2,3.2
1985-03-23,5.5,11.2,1.0
1985-03-24,5.1,16.5,0.2
1985-03-25,6.1,17.4,0.0
1985-03-26,6.3,18.4,0.0
1985-03-27,8.8,15.8,0.0
