PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2001-01-01,-4.2,7.1,0.0
2001-01-02,-1.1,8.2,0.3
2001-01-03,2.0,9.9,45.8
2001-01-04,2.6,7.1,1.6
2001-01-05,0.7,10.8,12.2
2001-01-06,5.0,11.0,31.6
2001-01-07,10.3,13.1,2.6
2001-01-08,5.8,8.0,16.3
2001-01-09,1.6,10.0,0.6
2001-01-10,3.1,6.8,0.3
2001-01-11,6.7,9.5,1.3
2001-01-12,4.6,6.3,4.2
2001-01-13,0.9,1.9,12.9
2001-01-14,-4.7,-2.8,0.1
2001-01-15,-5.9,-4.3,0.0
2001-01-16,-5.6,-3.6,0.0
2001-01-17,-5.1,-4.1,0.0
2001-01-18,-4.9,1.8,15.6
2001-01-19,-3.8,1.0,1.7
2001-01-20,-2.5,3.5,0.2
2001-01-21,0.3,3.1,0.0
2001-01-22,-2.9,5.4,0.0
2001-01-23,-0.2,6.5,6.5
2001-01-24,2.0,9.0,6.1
2001-01-25,6.1,9.3,24.5
2001-01-26,5.9,7.2,52.9
2001-01-27,1.8,4.7,1.9
2001-01-28,1.6,5.4,18.9
2001-01-29,0.6,2.1,0.6
2001-01-30,1.0,1.3,10.6
2001-01-31,0.7,2.3,0.6
2001-02-01,-2.0,0.3,0.0
2001-02-02,-5.5,3.2,0.0
2001-02-03,-5.0,5.9,0.1
2001-02-04,-2.4,9.1,3.6
2001-02-05,6.4,7.7,6.8
2001-02-06,5.1,8.5,5.0
2001-02-07,7.1,9.1,0.0
2001-02-08,6.8,8.2,0.1
2001-02-09,3.5,7.7,7.4
2001-02-10,1.5,6.4,2.9
2001-02-11,4.4,10.2,0.8
2001-02-12,-0.2,13.5,0.0
2001-02-13,-1.1,12.1,0.0
2001-02-14,-0.8,7.1,0.0
2001-02-15,2.0,10.1,0.0
2001-02-16,-2.7,10.9,0.0
2001-02-17,-4.4,8.1,0.0
2001-02-18,-1.1,9.0,0.0
2001-02-19,-4.3,11.2,0.0
2001-02-20,-3.5,10.9,0.0
2001-02-21,-3.6,10.4,0.0
2001-02-22,-2.0,7.6,0.0
2001-02-23,-1.2,6.8,0.0
2001-02-24,0.0,4.5,1.2
2001-02-25,-2.9,-2.1,6.4
2001-02-26,-4.3,-1.3,1.5
2001-02-27,-11.5,0.8,0.5
2001-02-28,-9.8,2.3,2.2
2001-03-01,-3.5,4.4,13.1
2001-03-02,-0.7,8.5,20.3
2001-03-03,0.0,10.2,82.2
2001-03-04,8.2,9.8,13.6
2001-03-05,7.4,11.3,11.5
2001-03-06,1.3,10.0,0.6
2001-03-07,4.4,6.6,0.0
2001-03-08,3.5,10.9,0.0
2001-03-09,5.0,8.3,63.0
2001-03-10,4.3,8.3,6.0
2001-03-11,5.3,11.2,13.6
2001-03-12,5.9,9.3,0.1
2001-03-13,6.7,9.5,24.3
2001-03-14,5.1,11.1,1.5
2001-03-15,4.9,10.3,0.0
2001-03-16,2.0,12.2,0.0
2001-03-17,5.2,7.6,12.9
2001-03-18,4.6,9.8,27.5
2001-03-19,6.2,10.6,1.5
2001-03-20,6.1,10.6,2.6
2001-03-21,8.0,11.6,1.0
2001-03-22,9.2,15.6,0.0
2001-03-23,7.1,15.8,0.2
2001-03-24,6.0,18.9,0.0
2001-03-25,6.3,17.0,0.0
2001-03-26,7.2,16.0,0.1
2001-03-27,5.1,14.9,0.0
2001-03-28,5.3,10.8,0.0
2001-03-29,5.4,10.2,23.3
2001-03-30,4.9,6.1,34.3
2001-03-31,3.3,10.0,6.8
2001-04-01,5.9,10.6,0.0
2001-04-02,5.5,14.2,0.0
2001-04-03,-0.9,13.1,0.0
2001-04-04,2.8,9.2,0.0
2001-04-05,3.9,10.3,41.1
2001-04-06,-0.3,13.6,0.4
2001-04-07,5.4,8.4,1.5
2001-04-08,3.5,10.0,35.4
2001-04-09,-0.8,13.4,4.0
2001-04-10,0.4,15.4,0.1
2001-04-11,3.2,5.2,6.3
2001-04-12,4.1,8.1,17.7
2001-04-13,0.2,11.6,0.7
2001-04-14,-1.3,2.4,0.8
2001-04-15,-4.7,7.7,0.9
2001-04-16,0.8,6.3,9.4
2001-04-17,2.5,10.0,4.9
2001-04-18,-0.2,11.1,0.1
2001-04-19,3.0,7.9,1.4
2001-04-20,5.4,9.8,5.1
2001-04-21,-0.5,5.2,3.4
2001-04-22,-1.6,8.2,3.4
2001-04-23,-2.1,7.1,0.3
2001-04-24,-1.6,12.5,13.1
2001-04-25,4.2,15.6,0.0
2001-04-26,6.4,14.6,0.0
2001-04-27,4.0,15.7,0.0
2001-04-28,2.3,16.3,0.0
2001-04-29,2.9,18.5,0.0
2001-04-30,5.0,19.5,0.0
2001-05-01,7.0,21.2,0.0
2001-05-02,9.0,22.9,0.0
2001-05-03,9.8,21.1,0.2
2001-05-04,8.1,15.0,0.9
2001-05-05,8.7,15.1,20.0
2001-05-06,7.8,12.9,1.0
2001-05-07,9.0,12.8,29.9
2001-05-08,8.7,18.1,5.0
2001-05-09,8.3,18.5,10.2
