PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1992-01-01,0.4,9.0,0.0
1992-01-02,-2.0,6.1,0.0
1992-01-03,-1.4,5.9,0.0
1992-01-04,-0.8,4.5,0.7
1992-01-05,3.6,7.3,19.1
1992-01-06,-0.5,7.1,0.1
1992-01-07,-0.1,4.7,0.2
1992-01-08,1.4,5.4,1.8
1992-01-09,4.7,5.6,11.1
1992-01-10,4.8,7.3,20.5
1992-01-11,-1.3,6.2,5.4
1992-01-12,-1.5,6.0,0.1
1992-01-13,-0.3,7.9,0.0
1992-01-14,-0.1,8.0,0.0
1992-01-15,0.1,11.3,0.1
1992-01-16,2.5,10.1,0.0
1992-01-17,-0.8,8.8,0.0
1992-01-18,-2.0,7.2,0.0
1992-01-19,-4.9,5.2,0.1
1992-01-20,-1.7,0.3,0.0
1992-01-21,-3.8,-1.9,0.9
1992-01-22,-5.4,-0.6,1.6
1992-01-23,-3.6,3.9,4.5
1992-01-24,-2.0,6.2,1.6
1992-01-25,3.1,8.6,0.2
1992-01-26,1.7,9.5,0.0
1992-01-27,2.0,5.2,0.0
1992-01-28,0.3,8.4,0.0
1992-01-29,1.2,9.8,0.0
1992-01-30,3.5,16.6,0.0
1992-01-31,4.3,10.6,0.0
1992-02-01,0.6,10.5,0.0
1992-02-02,-2.2,7.9,0.0
1992-02-03,-2.0,6.7,0.0
1992-02-04,1.1,10.3,0.0
1992-02-05,-0.5,11.9,0.0
1992-02-06,0.5,10.0,0.1
1992-02-07,0.2,11.4,0.0
1992-02-08,2.5,13.3,0.0
1992-02-09,-1.8,8.9,0.0
1992-02-10,3.8,4.5,1.1
1992-02-11,0.4,5.1,45.0
1992-02-12,3.6,6.3,4.0
1992-02-13,4.9,5.6,5.7
1992-02-14,3.4,6.1,25.9
1992-02-15,1.5,10.3,0.3
1992-02-16,3.3,6.3,0.9
1992-02-17,1.8,4.5,5.6
1992-02-18,-4.7,2.7,0.0
1992-02-19,-7.0,3.8,0.0
1992-02-20,-7.6,1.7,0.0
1992-02-21,-7.0,4.2,0.0
1992-02-22,-3.7,9.1,0.0
1992-02-23,-1.7,8.5,0.0
1992-02-24,0.5,13.4,0.0
1992-02-25,0.7,11.3,0.0
1992-02-26,3.8,10.7,0.0
1992-02-27,0.4,12.6,0.0
1992-02-28,-1.4,14.2,0.0
1992-02-29,2.3,14.9,0.0
1992-03-01,4.1,12.2,0.0
1992-03-02,0.4,8.4,0.0
1992-03-03,1.2,14.7,0.0
1992-03-04,4.8,15.5,0.0
1992-03-05,5.7,12.8,0.1
1992-03-06,7.3,13.4,0.0
1992-03-07,6.1,13.2,0.0
1992-03-08,2.5,10.5,0.0
1992-03-09,2.6,9.5,0.0
1992-03-10,-0.2,9.5,0.0
1992-03-11,-1.0,9.1,0.0
1992-03-12,0.9,9.9,0.0
1992-03-13,3.0,6.6,0.2
1992-03-14,5.2,10.9,4.8
1992-03-15,2.4,14.2,0.6
1992-03-16,3.5,15.8,0.0
1992-03-17,1.0,11.9,0.0
1992-03-18,-0.2,10.8,0.0
1992-03-19,0.2,12.2,0.0
1992-03-20,1.2,13.3,0.0
1992-03-21,3.9,11.1,0.0
1992-03-22,4.1,12.5,0.0
1992-03-23,3.6,8.3,0.5
1992-03-24,1.6,4.2,65.7
1992-03-25,0.7,5.4,6.5
1992-03-26,1.0,3.5,0.0
1992-03-27,0.4,6.8,8.7
1992-03-28,1.4,6.9,6.1
1992-03-29,-0.1,10.0,11.3
1992-03-30,3.3,5.2,4.6
1992-03-31,3.5,6.0,16.9
1992-04-01,0.7,3.0,22.8
1992-04-02,0.3,8.0,21.6
1992-04-03,1.6,9.7,14.5
1992-04-04,7.4,12.2,1.5
1992-04-05,6.5,11.9,41.1
1992-04-06,5.3,6.8,36.5
1992-04-07,3.7,9.3,13.4
1992-04-08,5.0,9.4,1.5
1992-04-09,5.4,10.1,2.6
1992-04-10,3.5,10.8,0.0
1992-04-11,3.5,9.5,0.0
1992-04-12,4.6,15.7,0.0
1992-04-13,4.5,14.6,0.0
1992-04-14,4.9,14.1,0.0
1992-04-15,3.2,10.2,0.0
1992-04-16,3.3,7.0,31.9
1992-04-17,2.3,8.7,0.2
1992-04-18,2.1,10.7,0.0
