PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1991-01-01,3.7,6.6,25.8
1991-01-02,0.3,7.7,2.6
1991-01-03,2.5,6.9,1.2
1991-01-04,3.5,10.3,0.2
1991-01-05,2.2,7.7,1.9
1991-01-06,-1.3,10.1,1.7
1991-01-07,0.2,7.6,10.7
1991-01-08,2.8,6.7,18.0
1991-01-09,2.9,7.2,2.0
1991-01-10,3.5,8.2,5.3
1991-01-11,5.6,9.1,2.4
1991-01-12,5.8,9.7,0.3
1991-01-13,0.0,7.7,0.0
1991-01-14,-1.5,0.8,7.2
1991-01-15,-1.0,-0.2,0.5
1991-01-16,-4.9,-0.7,0.0
1991-01-17,-6.8,1.4,0.0
1991-01-18,-7.4,5.4,0.0
1991-01-19,-6.8,10.1,0.0
1991-01-20,-3.2,5.9,0.0
1991-01-21,-3.4,8.3,0.0
1991-01-22,-6.8,3.5,0.0
1991-01-23,-6.7,5.4,0.0
1991-01-24,-5.2,7.8,0.0
1991-01-25,-4.9,8.5,0.0
1991-01-26,-3.4,8.7,0.0
1991-01-27,-3.8,5.7,0.0
1991-01-28,-4.5,3.8,0.0
1991-01-29,-5.4,8.9,0.0
1991-01-30,-4.9,7.7,0.0
1991-01-31,-3.7,0.9,0.0
1991-02-01,-7.5,-1.6,0.0
1991-02-02,-8.2,0.0,0.0
1991-02-03,-8.7,1.8,0.0
1991-02-04,-6.9,2.9,0.9
1991-02-05,-8.2,-0.6,1.3
1991-02-06,-9.3,-8.9,4.6
1991-02-07,-14.8,-5.8,5.0
1991-02-08,-11.2,3.2,1.2
1991-02-09,-4.1,7.7,10.7
1991-02-10,2.1,7.8,73.4
1991-02-11,2.9,5.8,20.0
1991-02-12,-2.8,-0.5,0.2
1991-02-13,-6.4,0.8,0.1
1991-02-14,-10.0,2.9,0.0
1991-02-15,-9.4,3.0,0.1
1991-02-16,-6.7,8.6,0.6
1991-02-17,-2.5,1.9,2.2
1991-02-18,-0.9,1.4,3.3
1991-02-19,0.3,5.5,0.1
1991-02-20,1.3,3.4,0.0
1991-02-21,1.2,3.9,0.0
