PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1966-01-01,0.9,6.2,0.0
1966-01-02,2.8,7.0,2.4
1966-01-03,2.8,7.0,0.2
1966-01-04,2.7,6.8,0.0
1966-01-05,-3.9,2.0,0.0
1966-01-06,-6.6,-3.1,0.0
1966-01-07,-7.9,0.0,0.0
1966-01-08,-7.5,1.1,0.0
1966-01-09,-7.2,-1.2,0.0
1966-01-10,-5.7,0.9,2.9
1966-01-11,-3.2,0.2,4.5
1966-01-12,-2.3,0.3,13.1
1966-01-13,-7.8,-5.3,1.8
1966-01-14,-9.8,-3.8,0.5
1966-01-15,-8.6,-3.4,3.2
1966-01-16,-7.3,-1.3,0.0
1966-01-17,-5.2,-0.9,0.6
1966-01-18,-7.8,-1.3,5.7
1966-01-19,-8.9,-0.4,0.0
1966-01-20,-8.1,1.2,0.0
1966-01-21,-4.4,5.8,3.7
1966-01-22,0.5,5.3,2.1
1966-01-23,0.4,7.0,72.0
1966-01-24,1.3,11.9,0.0
1966-01-25,2.9,9.8,0.0
1966-01-26,2.0,2.5,4.8
1966-01-27,-0.7,6.6,1.4
1966-01-28,-0.3,11.5,0.0
1966-01-29,2.7,9.7,0.0
1966-01-30,1.9,10.4,0.0
1966-01-31,2.2,6.2,0.0
1966-02-01,3.3,7.3,0.0
1966-02-02,0.4,10.1,0.0
1966-02-03,3.0,5.6,1.2
1966-02-04,2.7,8.6,2.2
1966-02-05,0.9,9.0,0.0
1966-02-06,1.9,9.1,0.0
1966-02-07,3.1,7.2,0.6
1966-02-08,3.2,7.0,15.9
1966-02-09,4.2,8.2,2.8
1966-02-10,5.2,7.5,0.6
1966-02-11,3.9,5.6,9.2
1966-02-12,2.3,7.3,17.0
1966-02-13,2.0,2.7,5.6
1966-02-14,0.3,3.8,35.4
1966-02-15,1.1,10.0,1.0
1966-02-16,1.5,9.3,0.0
1966-02-17,2.1,6.4,56.4
1966-02-18,2.3,10.3,3.6
1966-02-19,3.3,4.8,0.0
1966-02-20,2.9,6.7,8.8
1966-02-21,4.3,9.2,0.0
1966-02-22,5.2,9.1,5.7
1966-02-23,3.4,5.4,18.5
1966-02-24,1.6,10.9,6.4
1966-02-25,3.6,11.8,0.0
1966-02-26,2.2,9.4,0.0
1966-02-27,2.2,12.4,0.0
1966-02-28,3.7,10.3,0.0
1966-03-01,3.8,7.0,16.5
1966-03-02,2.4,7.9,0.0
