PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2015-01-01,-4.1,4.8,0.0
2015-01-02,0.3,9.9,6.7
2015-01-03,3.0,8.0,4.8
2015-01-04,3.6,13.2,0.0
2015-01-05,-0.5,8.3,0.0
2015-01-06,-1.7,7.8,0.0
2015-01-07,-1.5,6.2,0.0
2015-01-08,0.1,7.9,0.0
2015-01-09,2.7,9.2,0.0
2015-01-10,8.5,10.7,0.0
2015-01-11,2.2,11.3,0.2
2015-01-12,0.0,10.0,1.3
2015-01-13,2.6,7.6,0.0
2015-01-14,3.8,7.7,0.0
2015-01-15,7.2,7.7,0.8
2015-01-16,5.8,7.4,0.5
2015-01-17,4.5,8.4,17.7
2015-01-18,0.3,6.8,0.0
2015-01-19,-3.0,7.4,0.0
2015-01-20,-1.0,3.2,0.0
2015-01-21,0.9,4.3,1.0
2015-01-22,2.7,5.3,30.8
2015-01-23,3.9,5.8,2.6
2015-01-24,0.2,7.5,0.3
2015-01-25,1.0,3.8,0.0
2015-01-26,-2.4,2.8,0.4
2015-01-27,-2.7,5.2,0.0
2015-01-28,-2.6,4.2,0.0
2015-01-29,-2.0,4.5,0.4
2015-01-30,-2.4,4.8,63.2
2015-01-31,-1.1,2.7,3.1
2015-02-01,-0.3,4.3,5.8
2015-02-02,-2.7,5.4,1.8
2015-02-03,-0.4,1.1,4.3
2015-02-04,-0.2,2.7,5.7
2015-02-05,-1.7,0.6,20.5
2015-02-06,-1.9,0.2,15.1
2015-02-07,-2.2,0.4,3.3
2015-02-08,-4.5,5.4,4.5
2015-02-09,-4.3,4.2,6.2
2015-02-10,-0.8,8.1,2.5
2015-02-11,0.2,9.4,0.2
2015-02-12,0.1,9.0,0.0
2015-02-13,-1.5,8.2,0.1
2015-02-14,1.9,5.3,4.0
2015-02-15,2.6,3.6,34.5
2015-02-16,2.7,4.4,9.0
2015-02-17,4.2,7.3,0.1
2015-02-18,1.7,5.1,0.0
2015-02-19,-0.1,9.6,0.0
2015-02-20,-0.9,7.4,0.0
2015-02-21,1.0,4.2,0.0
2015-02-22,0.3,5.9,23.0
2015-02-23,4.0,8.6,0.0
2015-02-24,2.6,4.0,1.6
2015-02-25,1.5,4.8,5.4
2015-02-26,3.9,4.6,0.2
2015-02-27,1.9,7.7,0.0
2015-02-28,1.4,9.1,0.0
2015-03-01,1.5,7.8,0.0
2015-03-02,4.2,9.9,7.1
2015-03-03,3.5,13.8,4.7
2015-03-04,2.7,7.3,0.3
2015-03-05,-0.8,3.6,25.1
2015-03-06,1.4,5.5,0.0
2015-03-07,2.0,5.7,0.0
2015-03-08,4.4,6.3,0.0
2015-03-09,4.9,6.7,0.0
2015-03-10,2.0,11.9,0.0
2015-03-11,2.0,11.4,0.0
2015-03-12,0.5,7.6,0.0
2015-03-13,-0.7,10.4,0.0
2015-03-14,0.6,10.0,0.0
2015-03-15,2.5,6.9,0.0
2015-03-16,3.8,5.1,7.8
2015-03-17,4.0,6.9,26.8
2015-03-18,3.2,11.4,0.1
2015-03-19,1.8,13.4,0.1
2015-03-20,1.9,14.6,0.0
2015-03-21,2.5,10.5,0.0
2015-03-22,4.5,7.6,0.0
2015-03-23,4.4,11.3,1.2
2015-03-24,3.5,10.9,0.2
2015-03-25,6.2,8.0,2.8
2015-03-26,3.5,9.8,60.1
2015-03-27,3.5,10.0,5.5
2015-03-28,4.5,13.8,1.5
2015-03-29,4.2,14.8,0.0
2015-03-30,6.6,10.9,0.1
2015-03-31,8.4,14.0,0.2
2015-04-01,5.5,15.1,0.0
2015-04-02,2.3,14.5,0.0
2015-04-03,1.7,14.1,0.0
2015-04-04,0.5,8.1,5.0
2015-04-05,2.4,4.5,29.1
2015-04-06,-0.3,6.1,0.2
2015-04-07,-1.3,6.8,0.0
2015-04-08,0.9,13.2,0.0
2015-04-09,1.9,17.3,0.0
