PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1984-01-01,3.7,12.9,0.0
1984-01-02,2.2,7.0,0.0
1984-01-03,5.8,6.6,0.8
1984-01-04,5.2,8.3,42.8
1984-01-05,-1.0,5.4,0.0
1984-01-06,-1.5,4.2,0.0
1984-01-07,-2.2,7.0,0.7
1984-01-08,-1.4,3.5,0.2
1984-01-09,-0.6,-0.5,17.8
1984-01-10,-1.7,1.2,3.7
1984-01-11,-4.7,-0.6,0.0
1984-01-12,-7.8,2.2,0.0
1984-01-13,-4.2,6.0,3.2
1984-01-14,-1.9,7.4,0.0
1984-01-15,2.1,10.7,11.6
1984-01-16,2.4,9.9,0.0
1984-01-17,1.0,7.1,3.6
1984-01-18,1.8,8.8,3.6
1984-01-19,1.8,2.8,0.1
1984-01-20,-1.1,5.2,24.5
1984-01-21,-0.6,4.6,3.6
1984-01-22,0.4,4.9,44.3
1984-01-23,-0.6,6.9,26.2
1984-01-24,-0.8,5.6,47.1
1984-01-25,-1.2,5.3,0.1
1984-01-26,-2.6,4.0,0.0
1984-01-27,-1.0,2.9,0.0
1984-01-28,0.1,4.9,22.9
1984-01-29,-0.8,5.5,6.5
1984-01-30,-0.6,2.4,0.0
1984-01-31,-0.1,2.7,12.3
1984-02-01,-0.6,4.9,9.0
1984-02-02,-1.4,7.7,0.2
1984-02-03,-1.7,8.5,0.1
1984-02-04,1.2,7.8,0.1
1984-02-05,2.2,10.5,0.1
1984-02-06,1.3,9.3,0.0
1984-02-07,1.3,6.5,0.8
1984-02-08,1.3,8.7,2.1
1984-02-09,0.6,6.8,1.3
1984-02-10,-1.1,6.6,0.0
1984-02-11,-0.3,5.5,0.0
1984-02-12,-3.0,1.8,0.0
1984-02-13,-5.0,-1.0,0.0
1984-02-14,-4.7,-0.3,0.0
1984-02-15,-6.2,-4.3,0.0
1984-02-16,-5.6,-1.8,0.0
1984-02-17,-5.8,0.4,0.0
1984-02-18,-3.5,1.1,0.0
1984-02-19,-4.0,3.0,0.0
1984-02-20,-4.5,2.9,0.0
1984-02-21,-5.3,4.9,0.0
1984-02-22,-1.8,0.9,12.9
1984-02-23,-2.3,1.6,5.0
1984-02-24,-1.4,1.9,11.5
1984-02-25,0.1,4.0,24.7
1984-02-26,1.0,3.6,11.4
1984-02-27,0.2,3.9,7.7
1984-02-28,0.2,7.4,0.2
1984-02-29,0.5,3.6,1.6
1984-03-01,0.6,3.6,11.8
1984-03-02,0.3,7.5,21.8
1984-03-03,-1.1,-0.5,11.2
1984-03-04,-2.6,2.6,13.1
1984-03-05,-1.6,4.9,0.1
1984-03-06,-2.2,9.4,0.0
1984-03-07,-0.1,11.3,0.0
1984-03-08,1.0,2.5,0.0
1984-03-09,-3.2,0.0,0.1
1984-03-10,-3.2,1.6,0.0
1984-03-11,-2.0,4.5,0.0
1984-03-12,-0.9,6.5,0.0
1984-03-13,-2.1,7.3,0.0
1984-03-14,-2.8,6.9,0.0
1984-03-15,-1.0,7.6,0.0
1984-03-16,1.0,8.0,0.1
1984-03-17,1.7,5.5,4.0
1984-03-18,0.8,9.0,4.7
1984-03-19,1.3,9.5,0.0
1984-03-20,-1.7,7.4,0.0
1984-03-21,-1.0,5.7,0.0
1984-03-22,2.9,9.3,0.0
1984-03-23,0.5,11.6,0.0
1984-03-24,2.6,10.4,0.0
1984-03-25,5.2,9.1,16.4
1984-03-26,5.8,9.2,18.7
1984-03-27,3.8,9.4,31.5
1984-03-28,4.0,11.5,0.0
1984-03-29,4.8,8.1,10.9
1984-03-30,1.9,6.9,17.7
1984-03-31,0.9,11.0,0.1
1984-04-01,2.5,7.1,1.0
1984-04-02,3.3,7.6,32.8
1984-04-03,0.0,5.1,24.2
1984-04-04,-0.4,5.3,2.4
1984-04-05,1.3,7.5,3.7
1984-04-06,2.3,11.0,2.0
1984-04-07,3.3,9.6,0.6
1984-04-08,5.6,10.0,2.7
1984-04-09,4.9,11.0,0.0
1984-04-10,3.9,12.8,1.5
1984-04-11,1.8,7.8,24.5
1984-04-12,1.2,13.3,12.0
1984-04-13,4.0,10.1,1.9
1984-04-14,6.4,15.2,0.0
1984-04-15,5.3,17.7,0.0
1984-04-16,5.0,12.4,3.9
1984-04-17,6.4,6.7,25.5
1984-04-18,4.7,11.8,10.6
1984-04-19,3.9,12.7,0.0
1984-04-20,3.8,15.1,0.0
1984-04-21,5.2,15.9,0.0
1984-04-22,6.9,17.4,0.0
1984-04-23,8.9,18.5,0.0
1984-04-24,10.7,19.7,0.0
1984-04-25,5.9,13.0,0.0
1984-04-26,6.4,18.9,0.0
1984-04-27,8.6,16.7,0.2
1984-04-28,6.5,13.1,0.0
1984-04-29,3.1,5.9,0.0
1984-04-30,3.7,6.8,6.7
1984-05-01,4.8,10.1,4.1
1984-05-02,4.2,14.9,16.3
1984-05-03,10.2,16.7,0.1
1984-05-04,10.9,14.2,0.7
1984-05-05,9.3,11.0,7.2
1984-05-06,7.3,13.3,1.5
1984-05-07,6.9,18.9,0.0
1984-05-08,9.5,15.9,0.0
1984-05-09,8.6,9.0,4.7
1984-05-10,3.9,10.4,28.7
1984-05-11,6.0,10.7,0.0
1984-05-12,5.2,12.6,0.0
1984-05-13,6.3,9.3,10.0
1984-05-14,3.5,14.6,0.3
1984-05-15,6.5,10.0,0.2
1984-05-16,7.8,11.9,26.7
1984-05-17,6.9,19.2,15.8
1984-05-18,7.6,14.7,1.7
1984-05-19,8.7,15.6,4.7
1984-05-20,8.6,20.1,0.0
1984-05-21,8.9,11.9,28.5
1984-05-22,7.3,10.1,22.3
1984-05-23,5.6,9.2,37.2
1984-05-24,5.1,14.3,3.9
1984-05-25,7.1,10.7,5.4
1984-05-26,5.9,12.4,18.7
1984-05-27,7.9,11.1,2.9
1984-05-28,7.7,10.3,20.3
1984-05-29,6.6,11.6,0.6
1984-05-30,2.5,15.8,43.4
1984-05-31,5.6,15.6,1.7
1984-06-01,6.1,15.8,0.7
1984-06-02,7.2,20.7,0.0
1984-06-03,9.1,20.5,0.0
1984-06-04,7.7,13.2,13.4
1984-06-05,7.9,11.7,50.2
1984-06-06,7.1,14.6,53.2
1984-06-07,5.7,13.4,0.4
1984-06-08,4.8,12.5,0.4
1984-06-09,5.3,15.6,3.0
1984-06-10,7.5,19.4,0.0
1984-06-11,8.6,19.8,0.0
1984-06-12,10.1,20.4,0.0
1984-06-13,11.5,20.2,0.0
1984-06-14,12.2,21.5,0.0
1984-06-15,10.9,20.9,0.0
1984-06-16,11.9,19.8,2.0
1984-06-17,11.5,21.5,0.1
1984-06-18,13.0,22.8,0.5
1984-06-19,14.2,23.2,0.0
1984-06-20,15.2,25.2,1.2
1984-06-21,15.3,23.5,0.0
1984-06-22,15.2,19.8,0.3
1984-06-23,13.3,20.4,6.9
1984-06-24,12.6,18.1,0.1
1984-06-25,11.2,21.7,0.2
1984-06-26,12.0,22.8,0.0
1984-06-27,15.0,24.9,0.0
1984-06-28,12.2,21.6,0.0
1984-06-29,13.1,19.6,0.4
1984-06-30,12.0,20.8,0.0
1984-07-01,11.1,22.7,0.0
1984-07-02,15.0,23.2,0.0
1984-07-03,14.1,22.1,0.0
1984-07-04,9.2,20.8,0.5
1984-07-05,9.5,20.1,0.0
1984-07-06,9.7,21.6,0.0
1984-07-07,10.5,22.7,0.0
1984-07-08,12.1,22.7,0.0
1984-07-09,12.6,25.2,0.0
1984-07-10,14.4,27.1,0.0
1984-07-11,15.5,23.6,0.0
1984-07-12,17.2,29.5,0.0
1984-07-13,19.0,28.6,0.0
1984-07-14,15.0,26.4,0.0
1984-07-15,13.2,22.3,0.0
1984-07-16,15.9,21.7,0.0
1984-07-17,11.8,20.7,19.6
1984-07-18,12.2,22.2,0.2
1984-07-19,12.5,23.4,0.0
1984-07-20,10.9,22.0,0.0
1984-07-21,14.0,25.2,0.0
1984-07-22,16.1,26.2,0.0
1984-07-23,16.0,24.8,0.0
1984-07-24,14.3,25.4,0.0
1984-07-25,15.9,25.9,0.0
1984-07-26,14.9,23.9,0.0
1984-07-27,12.1,22.5,6.3
1984-07-28,13.1,24.5,0.0
1984-07-29,15.0,26.4,0.0
1984-07-30,16.3,27.7,0.0
1984-07-31,16.0,28.6,0.0
1984-08-01,16.1,25.6,0.0
1984-08-02,15.8,25.2,0.0
1984-08-03,15.6,29.5,0.0
1984-08-04,17.9,30.8,0.0
1984-08-05,19.5,28.6,0.0
1984-08-06,16.5,26.4,0.0
1984-08-07,14.9,21.6,0.1
1984-08-08,13.1,23.3,1.9
1984-08-09,12.4,16.2,12.5
1984-08-10,10.3,15.4,50.6
1984-08-11,11.4,16.6,39.4
1984-08-12,12.1,20.0,1.6
1984-08-13,12.7,20.7,1.2
1984-08-14,12.7,19.8,1.7
1984-08-15,12.7,21.5,10.9
1984-08-16,12.8,22.3,0.0
1984-08-17,13.1,20.4,1.2
1984-08-18,12.0,23.2,0.7
1984-08-19,14.8,23.2,0.0
1984-08-20,14.7,21.6,0.0
1984-08-21,12.9,22.8,0.0
1984-08-22,13.4,22.9,0.0
1984-08-23,14.9,22.6,0.0
1984-08-24,11.4,18.8,18.1
1984-08-25,11.4,19.5,3.6
1984-08-26,12.2,23.7,0.0
1984-08-27,15.1,23.9,0.0
1984-08-28,13.0,23.1,1.5
1984-08-29,12.9,21.8,1.0
1984-08-30,11.6,23.3,0.0
1984-08-31,14.9,24.0,0.0
1984-09-01,15.6,24.5,0.0
1984-09-02,16.2,25.1,0.0
1984-09-03,16.0,25.7,0.0
1984-09-04,13.4,21.1,0.0
1984-09-05,14.0,19.4,0.0
1984-09-06,13.3,17.8,23.2
1984-09-07,10.6,16.2,1.8
1984-09-08,7.3,16.0,0.0
1984-09-09,8.0,18.0,0.0
1984-09-10,6.9,14.3,0.2
1984-09-11,8.5,21.2,9.6
1984-09-12,11.3,21.0,0.0
1984-09-13,10.9,22.2,0.0
1984-09-14,10.8,20.1,0.0
1984-09-15,11.1,15.0,4.8
1984-09-16,10.4,16.7,13.6
1984-09-17,9.0,16.7,1.3
1984-09-18,9.7,14.0,0.0
1984-09-19,11.9,16.3,43.2
1984-09-20,12.9,15.4,18.6
1984-09-21,13.2,18.0,5.7
1984-09-22,9.0,17.2,4.3
1984-09-23,9.0,15.0,11.9
1984-09-24,9.7,13.9,40.3
1984-09-25,6.7,13.2,0.0
1984-09-26,5.3,14.2,0.1
1984-09-27,9.2,14.6,0.1
1984-09-28,9.9,15.6,0.0
1984-09-29,10.9,18.9,0.2
1984-09-30,11.9,17.7,13.8
1984-10-01,12.0,18.1,5.3
1984-10-02,10.8,13.2,32.1
1984-10-03,8.8,10.8,0.4
1984-10-04,6.9,15.4,94.4
1984-10-05,9.5,11.7,36.4
1984-10-06,8.9,13.7,13.4
1984-10-07,9.3,10.2,7.1
1984-10-08,8.6,16.5,13.0
1984-10-09,7.5,18.0,0.0
1984-10-10,6.4,18.2,0.0
1984-10-11,11.0,14.3,0.0
1984-10-12,10.0,15.8,4.5
1984-10-13,12.4,16.5,0.0
1984-10-14,10.1,19.9,0.0
1984-10-15,11.5,20.5,0.0
1984-10-16,9.4,20.5,0.0
1984-10-17,7.0,17.9,0.0
1984-10-18,7.2,14.2,0.0
1984-10-19,10.1,14.6,1.8
1984-10-20,9.4,12.9,8.1
1984-10-21,8.9,14.4,8.6
1984-10-22,7.8,17.3,0.0
1984-10-23,8.4,15.8,0.0
1984-10-24,7.4,12.2,0.0
1984-10-25,9.4,12.4,4.9
1984-10-26,8.7,12.5,0.9
1984-10-27,9.6,12.4,4.1
1984-10-28,9.1,12.9,14.7
1984-10-29,8.5,14.9,0.2
1984-10-30,5.5,17.6,0.0
1984-10-31,6.1,18.5,0.0
1984-11-01,7.3,20.0,0.0
1984-11-02,6.3,17.6,0.0
1984-11-03,5.1,13.8,0.0
1984-11-04,3.6,12.3,0.0
1984-11-05,8.7,10.9,4.8
1984-11-06,8.3,9.9,19.5
1984-11-07,6.8,12.5,18.4
1984-11-08,7.9,15.2,0.1
1984-11-09,3.7,12.1,0.0
1984-11-10,4.8,18.1,0.0
1984-11-11,7.7,17.3,0.0
1984-11-12,5.2,12.0,0.0
1984-11-13,7.2,10.8,1.7
1984-11-14,2.6,6.9,0.0
1984-11-15,4.0,8.2,14.3
1984-11-16,4.7,8.8,8.6
1984-11-17,5.4,6.6,32.9
1984-11-18,1.9,6.5,15.3
1984-11-19,2.9,5.2,40.1
1984-11-20,2.3,10.7,1.8
1984-11-21,2.3,10.5,0.0
1984-11-22,3.2,11.3,0.0
1984-11-23,5.9,13.4,0.3
1984-11-24,11.4,14.5,0.1
1984-11-25,8.9,14.6,0.0
1984-11-26,9.9,11.9,1.1
1984-11-27,6.9,8.6,24.0
1984-11-28,4.8,12.0,1.2
1984-11-29,1.2,11.7,0.1
1984-11-30,2.4,13.2,0.0
1984-12-01,-0.1,18.0,0.0
1984-12-02,3.1,9.2,32.4
1984-12-03,6.5,10.8,7.0
1984-12-04,7.5,9.3,0.1
1984-12-05,2.6,11.6,0.1
1984-12-06,2.8,13.2,0.0
1984-12-07,5.3,14.8,0.0
1984-12-08,3.8,14.4,0.0
1984-12-09,2.3,9.8,0.0
1984-12-10,1.8,12.1,0.0
1984-12-11,4.6,11.5,0.0
1984-12-12,1.5,10.2,0.0
1984-12-13,3.3,7.3,0.4
1984-12-14,4.4,7.9,12.8
1984-12-15,2.4,10.3,5.0
1984-12-16,3.3,11.7,9.1
1984-12-17,6.4,10.9,5.1
1984-12-18,7.7,8.9,5.8
1984-12-19,5.7,7.7,27.0
1984-12-20,2.7,9.9,2.7
1984-12-21,4.9,10.0,0.1
1984-12-22,3.3,4.7,0.5
1984-12-23,3.2,4.7,0.0
1984-12-24,-2.0,0.9,0.0
1984-12-25,-3.1,1.4,0.0
1984-12-26,-4.0,5.3,0.0
1984-12-27,-2.0,1.8,3.4
1984-12-28,-2.5,2.1,10.0
1984-12-29,0.5,2.0,3.8
1984-12-30,0.0,2.3,0.0
1984-12-31,-4.0,-1.0,1.4
