PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2000-01-01,-4.4,6.5,0.0
2000-01-02,-3.6,8.3,0.0
2000-01-03,-1.6,9.7,0.1
2000-01-04,-2.6,9.4,0.0
2000-01-05,0.4,11.3,0.0
2000-01-06,0.0,7.1,0.1
2000-01-07,0.5,9.0,0.0
2000-01-08,-0.8,5.5,0.0
2000-01-09,0.5,8.4,0.0
2000-01-10,0.3,7.8,0.0
2000-01-11,-1.6,1.1,0.0
2000-01-12,-1.9,2.4,0.0
2000-01-13,-2.5,-0.3,0.0
2000-01-14,-2.2,0.8,1.0
2000-01-15,-2.0,5.8,3.6
2000-01-16,-2.6,2.2,1.0
2000-01-17,-4.4,10.0,0.0
2000-01-18,-2.3,17.2,0.0
2000-01-19,-2.8,8.7,0.0
2000-01-20,-5.2,9.0,0.0
2000-01-21,-1.9,8.7,0.0
2000-01-22,-2.8,8.4,0.0
2000-01-23,-2.5,4.0,8.6
2000-01-24,-7.6,2.8,0.2
2000-01-25,-10.4,-1.8,0.0
2000-01-26,-12.9,1.6,0.0
2000-01-27,-9.5,6.2,0.1
2000-01-28,-3.0,6.0,7.8
2000-01-29,-1.4,7.7,11.0
2000-01-30,2.6,12.7,0.0
2000-01-31,4.2,13.5,0.1
2000-02-01,2.6,11.4,0.0
2000-02-02,1.8,8.1,0.0
2000-02-03,2.9,12.6,10.1
2000-02-04,-0.3,11.4,0.0
2000-02-05,0.1,14.3,0.0
2000-02-06,1.5,13.6,0.0
2000-02-07,2.3,10.5,0.1
2000-02-08,3.1,11.8,0.6
2000-02-09,4.1,13.1,2.0
2000-02-10,-1.5,9.9,0.0
2000-02-11,-1.7,9.8,0.0
2000-02-12,0.0,9.0,0.0
2000-02-13,-1.9,14.0,0.0
2000-02-14,-0.9,16.1,0.0
2000-02-15,0.9,12.1,0.0
2000-02-16,4.2,7.0,3.2
2000-02-17,-1.6,8.2,5.9
2000-02-18,-4.3,8.9,0.0
2000-02-19,0.5,13.2,0.3
2000-02-20,-2.2,9.8,0.4
2000-02-21,-3.3,10.6,0.0
2000-02-22,-2.8,8.5,0.0
2000-02-23,-4.6,7.4,0.0
2000-02-24,-4.0,10.5,0.0
2000-02-25,-1.9,10.2,0.0
2000-02-26,0.8,8.0,0.0
2000-02-27,2.5,12.4,0.0
2000-02-28,-0.8,13.7,0.0
2000-02-29,0.0,8.9,0.0
2000-03-01,4.8,6.9,35.3
2000-03-02,0.4,10.1,69.0
2000-03-03,-0.6,12.1,0.0
2000-03-04,4.4,9.8,0.1
2000-03-05,0.8,10.1,1.6
2000-03-06,-2.9,12.2,0.0
2000-03-07,-0.4,10.7,0.0
2000-03-08,0.9,12.8,0.1
2000-03-09,3.7,8.6,0.0
2000-03-10,4.1,17.0,0.0
2000-03-11,4.1,12.6,0.0
2000-03-12,3.4,16.1,0.0
2000-03-13,2.6,17.8,0.0
2000-03-14,3.9,16.5,0.0
2000-03-15,5.7,12.9,0.0
2000-03-16,-0.9,17.7,0.1
2000-03-17,0.9,14.3,0.0
2000-03-18,0.9,14.0,0.0
2000-03-19,-0.1,13.2,0.0
2000-03-20,-0.6,9.1,0.6
2000-03-21,-2.5,15.7,0.0
2000-03-22,-0.4,17.2,0.0
2000-03-23,0.6,15.9,0.0
2000-03-24,5.0,7.9,0.0
2000-03-25,6.1,12.6,26.9
2000-03-26,3.4,12.7,1.1
2000-03-27,3.5,7.1,19.8
2000-03-28,1.6,8.7,15.4
2000-03-29,4.1,7.6,27.5
2000-03-30,3.7,7.6,10.3
2000-03-31,4.2,11.1,3.0
2000-04-01,4.2,10.1,1.0
2000-04-02,2.7,13.6,0.0
2000-04-03,6.6,9.2,3.5
2000-04-04,5.3,11.7,9.1
2000-04-05,4.1,12.8,4.1
2000-04-06,4.7,12.5,1.1
2000-04-07,3.3,12.9,0.6
2000-04-08,0.8,17.3,0.0
2000-04-09,3.6,11.2,0.0
2000-04-10,4.8,6.0,6.5
2000-04-11,4.7,8.0,0.0
2000-04-12,5.8,12.2,14.7
2000-04-13,6.7,13.3,4.0
2000-04-14,7.8,13.6,0.1
2000-04-15,6.7,16.1,0.0
2000-04-16,6.3,13.9,0.0
2000-04-17,7.9,15.8,0.2
2000-04-18,8.5,13.6,4.2
2000-04-19,7.0,17.6,1.5
2000-04-20,7.9,22.1,0.2
2000-04-21,7.8,25.0,0.0
2000-04-22,9.9,23.9,0.1
2000-04-23,9.6,22.5,0.0
2000-04-24,6.8,13.9,7.0
2000-04-25,6.6,18.8,3.1
2000-04-26,6.5,21.5,0.1
2000-04-27,8.3,20.1,0.0
2000-04-28,9.3,19.2,0.1
2000-04-29,10.1,15.4,1.9
2000-04-30,9.0,19.7,4.8
2000-05-01,9.0,21.4,9.0
2000-05-02,9.0,19.8,1.7
2000-05-03,9.8,22.4,0.6
2000-05-04,8.2,23.4,0.0
2000-05-05,8.9,19.4,0.7
2000-05-06,9.6,20.4,0.0
2000-05-07,11.3,17.2,2.1
2000-05-08,11.8,20.1,12.6
2000-05-09,12.3,21.7,0.0
2000-05-10,11.2,23.6,1.5
2000-05-11,14.4,23.5,4.3
2000-05-12,12.4,23.5,0.1
2000-05-13,10.2,23.5,0.0
2000-05-14,12.0,20.1,9.9
2000-05-15,8.8,23.2,0.2
2000-05-16,10.3,26.9,0.0
2000-05-17,10.2,25.2,0.0
2000-05-18,11.7,20.4,0.0
2000-05-19,11.1,19.8,0.0
2000-05-20,8.4,20.3,0.0
2000-05-21,7.1,20.8,0.0
2000-05-22,12.1,20.8,0.0
2000-05-23,9.2,24.3,0.0
2000-05-24,10.5,26.1,0.0
2000-05-25,10.4,25.8,0.0
2000-05-26,11.9,27.6,0.0
2000-05-27,14.3,24.6,0.0
2000-05-28,13.3,22.8,0.0
2000-05-29,14.3,21.0,2.8
2000-05-30,10.5,20.8,0.0
2000-05-31,10.9,21.8,0.0
2000-06-01,10.7,26.0,0.0
2000-06-02,11.2,28.2,0.0
2000-06-03,12.5,29.9,0.0
2000-06-04,14.3,28.7,0.0
2000-06-05,15.5,28.3,0.0
2000-06-06,15.4,26.1,0.0
2000-06-07,14.5,22.2,3.0
