PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
2014-01-01,-1.9,6.6,0.0
2014-01-02,2.8,7.1,0.2
2014-01-03,2.1,9.1,37.7
2014-01-04,5.4,9.8,25.7
2014-01-05,3.1,9.4,150.4
2014-01-06,2.5,8.8,13.4
2014-01-07,2.9,10.0,0.1
2014-01-08,4.0,8.4,0.0
2014-01-09,5.1,8.8,0.0
2014-01-10,5.9,10.0,0.0
2014-01-11,3.8,10.1,1.5
2014-01-12,1.3,10.3,0.0
2014-01-13,0.3,8.2,0.1
2014-01-14,3.9,7.5,56.7
2014-01-15,1.4,8.2,8.6
2014-01-16,0.9,7.0,0.1
2014-01-17,5.8,8.4,19.5
2014-01-18,7.8,8.8,104.6
2014-01-19,6.8,9.7,45.1
2014-01-20,5.1,9.9,24.7
2014-01-21,4.0,9.7,2.5
2014-01-22,3.8,7.9,0.1
2014-01-23,1.2,7.8,0.0
2014-01-24,0.2,4.9,12.6
2014-01-25,-1.7,6.0,3.1
2014-01-26,-0.8,7.1,0.0
2014-01-27,-1.1,4.5,3.1
2014-01-28,-3.0,1.3,7.2
2014-01-29,-2.8,4.2,0.0
2014-01-30,-0.6,6.6,23.5
2014-01-31,3.9,6.6,144.4
2014-02-01,2.7,7.1,10.5
2014-02-02,4.8,6.1,29.0
2014-02-03,3.7,6.1,3.7
2014-02-04,5.0,7.5,3.1
2014-02-05,3.1,5.5,10.2
2014-02-06,4.5,7.3,36.4
2014-02-07,3.7,7.9,0.0
2014-02-08,5.7,8.0,22.6
2014-02-09,2.3,8.6,20.5
2014-02-10,3.1,7.7,11.0
2014-02-11,3.5,8.4,107.3
2014-02-12,2.3,9.0,1.1
2014-02-13,1.5,7.2,0.1
2014-02-14,0.4,11.5,11.5
2014-02-15,4.2,10.2,0.0
2014-02-16,9.7,12.3,0.8
2014-02-17,4.7,10.3,12.4
2014-02-18,3.3,11.2,0.0
2014-02-19,6.1,8.8,0.0
2014-02-20,4.4,7.5,31.9
2014-02-21,2.2,8.7,4.5
2014-02-22,0.0,7.8,25.4
2014-02-23,1.7,8.1,11.6
2014-02-24,2.1,9.2,0.0
2014-02-25,0.3,9.1,0.0
2014-02-26,4.4,4.7,0.5
2014-02-27,2.6,6.5,24.2
2014-02-28,3.4,4.5,3.1
2014-03-01,0.7,3.3,37.7
2014-03-02,1.0,5.5,14.6
2014-03-03,0.3,7.1,0.1
2014-03-04,0.7,3.1,7.8
2014-03-05,2.9,7.0,10.9
2014-03-06,3.3,8.9,0.2
2014-03-07,7.6,11.5,0.0
2014-03-08,7.5,9.2,0.0
2014-03-09,9.0,10.2,0.0
2014-03-10,7.0,7.7,0.0
2014-03-11,6.1,8.2,0.0
2014-03-12,4.4,12.0,0.0
2014-03-13,2.2,15.5,0.0
2014-03-14,2.1,15.5,0.0
2014-03-15,2.5,13.0,0.0
2014-03-16,4.1,16.5,0.0
2014-03-17,8.7,14.3,0.0
2014-03-18,6.9,14.5,0.1
2014-03-19,6.3,12.2,0.0
2014-03-20,4.4,18.6,0.0
2014-03-21,6.9,15.4,0.0
2014-03-22,6.4,11.6,3.7
2014-03-23,1.2,9.0,62.2
2014-03-24,-0.5,4.4,14.7
2014-03-25,1.2,8.1,1.0
2014-03-26,2.6,4.4,0.0
2014-03-27,3.5,6.6,0.8
2014-03-28,4.3,12.7,0.3
2014-03-29,4.6,14.8,0.0
2014-03-30,6.6,16.7,0.0
2014-03-31,4.6,15.0,0.0
2014-04-01,5.2,12.0,0.0
2014-04-02,5.8,12.3,0.0
2014-04-03,7.7,16.2,0.0
2014-04-04,7.5,10.2,2.4
2014-04-05,8.2,10.3,24.5
2014-04-06,8.0,14.9,0.1
2014-04-07,8.0,19.9,0.0
2014-04-08,9.0,15.2,0.0
2014-04-09,8.3,15.0,3.0
2014-04-10,6.3,16.6,0.0
2014-04-11,9.0,16.3,0.0
2014-04-12,5.9,14.4,0.0
2014-04-13,7.4,15.7,0.0
2014-04-14,5.2,16.0,5.3
2014-04-15,4.0,10.6,0.0
2014-04-16,1.3,9.5,4.6
2014-04-17,2.0,11.9,0.0
2014-04-18,3.9,13.8,0.0
2014-04-19,5.7,8.1,17.2
2014-04-20,5.9,14.1,20.8
2014-04-21,8.2,12.7,0.8
2014-04-22,7.4,15.7,0.6
2014-04-23,6.5,16.6,5.2
2014-04-24,9.8,19.4,0.0
2014-04-25,9.3,19.4,0.0
2014-04-26,9.6,18.5,4.2
2014-04-27,8.4,11.4,3.5
2014-04-28,7.4,10.8,3.5
2014-04-29,6.6,13.8,12.7
2014-04-30,7.1,11.1,0.2
2014-05-01,6.3,14.8,15.3
2014-05-02,7.5,13.7,4.6
2014-05-03,8.0,10.3,9.2
2014-05-04,5.8,15.0,10.9
2014-05-05,5.1,17.7,0.0
2014-05-06,7.3,17.8,0.0
2014-05-07,8.1,14.7,0.0
2014-05-08,5.4,19.0,3.2
2014-05-09,8.1,20.0,0.0
2014-05-10,9.7,19.9,0.0
2014-05-11,12.2,15.0,0.2
2014-05-12,7.9,16.4,0.0
2014-05-13,5.9,13.4,2.3
2014-05-14,4.7,17.3,0.4
2014-05-15,5.0,15.1,0.2
2014-05-16,7.7,17.3,0.0
2014-05-17,7.7,15.7,0.0
2014-05-18,6.8,17.2,0.5
2014-05-19,8.3,16.1,0.0
2014-05-20,9.8,19.9,0.0
2014-05-21,10.2,22.7,0.0
2014-05-22,12.3,21.8,0.0
2014-05-23,8.5,16.2,1.9
2014-05-24,18.1,20.5,0.8
2014-05-25,6.9,21.8,0.0
2014-05-26,12.3,19.1,0.0
2014-05-27,10.2,13.2,2.3
2014-05-28,9.4,16.2,5.6
2014-05-29,6.1,17.3,0.2
2014-05-30,8.3,17.1,5.1
2014-05-31,7.8,15.8,9.9
2014-06-01,6.2,19.3,0.0
2014-06-02,8.1,21.0,0.0
2014-06-03,10.8,19.5,0.1
2014-06-04,9.4,19.5,2.1
2014-06-05,11.4,20.2,0.0
2014-06-06,9.9,23.7,0.0
2014-06-07,12.0,26.2,0.0
2014-06-08,12.5,28.0,0.0
2014-06-09,16.0,27.8,0.0
2014-06-10,12.6,29.0,0.0
2014-06-11,17.5,28.9,0.0
2014-06-12,16.1,27.7,0.0
2014-06-13,16.2,25.9,0.0
2014-06-14,14.4,22.8,7.3
2014-06-15,11.8,15.2,9.6
2014-06-16,12.0,13.3,8.0
2014-06-17,13.4,16.2,3.5
2014-06-18,8.8,18.9,0.0
2014-06-19,9.1,21.4,0.0
2014-06-20,12.6,20.5,0.0
2014-06-21,13.0,22.8,0.0
2014-06-22,13.5,21.9,0.0
2014-06-23,12.3,22.9,0.0
2014-06-24,13.5,24.7,0.0
2014-06-25,14.1,20.9,6.5
2014-06-26,12.5,20.2,21.2
2014-06-27,11.6,23.2,3.5
2014-06-28,13.2,22.3,0.0
2014-06-29,13.0,22.7,0.0
2014-06-30,13.5,21.6,29.8
2014-07-01,14.5,22.0,0.0
2014-07-02,12.8,22.9,0.0
2014-07-03,13.6,23.4,0.0
2014-07-04,13.9,25.3,0.0
2014-07-05,15.1,21.2,0.0
2014-07-06,15.9,24.8,0.0
2014-07-07,14.7,24.0,0.0
2014-07-08,10.8,17.3,9.3
2014-07-09,9.7,17.0,29.5
2014-07-10,10.4,18.6,22.2
2014-07-11,11.8,20.2,0.0
2014-07-12,14.4,22.5,5.1
2014-07-13,13.4,19.5,16.9
2014-07-14,13.9,20.4,10.2
2014-07-15,12.1,22.4,2.2
2014-07-16,14.0,27.2,0.0
2014-07-17,15.4,28.9,0.0
2014-07-18,15.6,28.7,0.0
2014-07-19,16.5,27.8,0.0
2014-07-20,16.9,26.3,0.0
2014-07-21,13.2,19.5,13.6
2014-07-22,13.5,22.4,7.4
2014-07-23,14.5,23.7,0.0
2014-07-24,15.3,21.4,0.0
2014-07-25,14.6,23.3,10.3
2014-07-26,14.9,21.9,0.2
2014-07-27,13.7,21.1,10.9
2014-07-28,12.4,23.5,0.0
2014-07-29,13.7,18.1,0.3
2014-07-30,12.9,17.1,30.8
2014-07-31,13.0,24.2,3.5
2014-08-01,16.5,24.7,0.0
2014-08-02,14.8,23.7,0.1
2014-08-03,15.3,22.3,0.0
2014-08-04,14.5,23.1,7.1
2014-08-05,14.3,22.9,0.0
2014-08-06,15.2,24.5,1.4
2014-08-07,14.3,25.0,0.0
2014-08-08,14.6,25.4,0.5
2014-08-09,17.1,24.5,0.0
2014-08-10,15.8,25.8,0.0
2014-08-11,17.2,24.5,0.0
2014-08-12,17.8,23.8,0.0
2014-08-13,18.1,22.2,0.0
2014-08-14,13.6,19.0,1.5
2014-08-15,11.9,19.5,0.1
2014-08-16,11.4,17.6,0.1
2014-08-17,9.6,21.9,1.0
2014-08-18,11.2,19.8,0.0
2014-08-19,12.6,21.1,0.0
2014-08-20,14.6,22.5,9.5
2014-08-21,11.9,21.2,0.0
2014-08-22,9.6,20.1,0.0
2014-08-23,14.5,17.0,1.1
2014-08-24,12.6,20.8,9.7
2014-08-25,9.9,20.7,0.1
2014-08-26,11.6,19.0,0.0
2014-08-27,15.4,21.8,4.8
2014-08-28,14.2,22.0,0.0
2014-08-29,13.6,24.3,0.0
2014-08-30,14.3,25.0,0.0
2014-08-31,13.1,23.6,0.0
2014-09-01,11.8,17.2,11.7
2014-09-02,13.7,19.1,0.0
2014-09-03,12.6,16.5,0.0
2014-09-04,15.5,16.9,0.4
2014-09-05,16.4,18.8,0.5
2014-09-06,13.2,21.3,0.0
2014-09-07,12.9,22.6,0.5
2014-09-08,11.9,23.3,2.9
2014-09-09,13.7,22.2,0.0
2014-09-10,13.4,18.9,14.4
2014-09-11,11.3,18.7,13.1
2014-09-12,10.8,16.5,14.2
2014-09-13,9.3,20.2,0.3
2014-09-14,10.1,20.3,0.0
2014-09-15,8.5,20.0,0.4
2014-09-16,11.6,19.8,0.0
2014-09-17,11.1,19.8,1.0
2014-09-18,12.1,21.1,0.1
2014-09-19,13.8,19.1,0.3
2014-09-20,14.3,22.2,96.1
2014-09-21,13.8,20.8,0.1
2014-09-22,13.1,20.0,0.2
2014-09-23,9.4,17.6,1.7
2014-09-24,7.6,17.3,0.0
2014-09-25,10.0,16.6,0.0
2014-09-26,7.5,18.4,0.3
2014-09-27,9.7,21.7,0.0
2014-09-28,9.8,20.5,0.0
2014-09-29,10.0,20.6,0.0
2014-09-30,9.0,19.4,0.0
2014-10-01,13.0,17.4,9.4
2014-10-02,14.2,17.6,1.3
2014-10-03,13.8,17.6,0.0
2014-10-04,10.4,17.1,0.0
2014-10-05,8.6,17.2,0.0
2014-10-06,8.5,16.8,0.0
2014-10-07,7.2,17.1,0.0
2014-10-08,14.0,18.3,0.0
2014-10-09,14.7,17.6,1.4
2014-10-10,16.0,20.7,0.5
2014-10-11,13.7,20.4,0.1
2014-10-12,12.8,20.9,31.9
2014-10-13,14.9,18.1,1.3
2014-10-14,13.6,19.4,24.9
2014-10-15,13.6,19.4,35.2
2014-10-16,14.6,18.4,5.6
2014-10-17,16.6,18.3,15.0
2014-10-18,14.9,20.4,4.6
2014-10-19,12.0,20.9,0.3
2014-10-20,10.2,17.7,0.3
2014-10-21,14.0,17.8,0.0
2014-10-22,5.4,15.3,4.2
2014-10-23,2.9,15.8,0.0
2014-10-24,7.3,17.1,0.0
2014-10-25,4.9,12.5,0.0
2014-10-26,9.2,12.0,0.0
2014-10-27,8.7,10.3,0.0
2014-10-28,4.5,9.2,0.0
2014-10-29,3.6,13.4,0.0
2014-10-30,3.6,13.1,0.0
2014-10-31,2.3,14.4,0.0
2014-11-01,4.3,16.5,0.0
2014-11-02,3.8,14.8,0.0
2014-11-03,7.1,12.8,0.0
2014-11-04,9.6,14.0,1.1
2014-11-05,10.5,13.3,35.8
2014-11-06,9.6,10.5,49.4
2014-11-07,9.3,12.2,15.0
2014-11-08,10.0,13.5,0.0
2014-11-09,8.5,14.7,0.7
2014-11-10,10.8,11.5,40.4
2014-11-11,10.2,12.5,47.5
2014-11-12,9.8,12.2,5.5
2014-11-13,9.3,12.2,14.2
2014-11-14,8.4,13.4,0.1
2014-11-15,9.2,11.4,0.4
2014-11-16,7.9,9.9,84.2
2014-11-17,6.4,8.5,5.1
2014-11-18,3.9,9.4,36.9
2014-11-19,3.4,12.1,35.3
2014-11-20,2.3,13.3,0.2
2014-11-21,1.8,11.4,0.0
2014-11-22,7.3,9.8,0.7
2014-11-23,7.7,14.0,3.1
2014-11-24,7.0,14.2,0.1
2014-11-25,7.9,14.7,0.2
2014-11-26,6.2,10.1,8.9
2014-11-27,5.8,10.7,12.3
2014-11-28,6.1,7.3,16.1
2014-11-29,6.4,11.1,0.2
2014-11-30,8.6,9.8,3.0
2014-12-01,7.9,11.6,28.7
2014-12-02,7.1,9.8,4.8
2014-12-03,5.0,8.0,1.7
2014-12-04,4.9,7.6,6.6
2014-12-05,5.7,7.3,2.9
2014-12-06,6.0,7.7,6.1
2014-12-07,4.3,6.2,3.6
2014-12-08,1.5,9.1,0.0
2014-12-09,0.2,4.6,0.0
2014-12-10,0.6,7.5,0.3
2014-12-11,0.7,8.3,0.0
2014-12-12,-1.0,9.2,0.0
2014-12-13,7.6,8.9,2.4
2014-12-14,7.8,9.2,15.7
2014-12-15,6.9,9.4,1.4
2014-12-16,5.5,7.5,31.0
2014-12-17,5.0,9.8,4.1
2014-12-18,2.7,11.5,0.0
2014-12-19,5.4,9.9,0.0
2014-12-20,7.1,11.6,0.0
2014-12-21,0.1,10.3,0.1
2014-12-22,0.5,10.6,0.0
2014-12-23,5.0,9.9,0.0
2014-12-24,6.7,9.3,0.0
2014-12-25,4.2,10.3,0.0
2014-12-26,-1.1,5.9,0.0
2014-12-27,-4.2,0.9,0.0
2014-12-28,-4.0,0.5,14.8
2014-12-29,-4.7,1.2,0.4
2014-12-30,-4.6,-0.1,2.0
2014-12-31,-5.9,-3.4,0.5
