PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1963-01-01,1.0,3.9,27.6
1963-01-02,1.6,3.9,3.2
1963-01-03,0.2,4.4,32.0
1963-01-04,0.5,0.6,47.7
1963-01-05,-1.1,4.4,27.0
1963-01-06,-0.7,5.3,67.9
1963-01-07,0.7,5.3,27.3
1963-01-08,1.7,3.6,26.7
1963-01-09,1.8,4.1,0.0
1963-01-10,1.3,5.3,13.0
1963-01-11,2.2,4.9,14.2
1963-01-12,1.9,2.0,26.2
1963-01-13,-7.7,-7.6,6.4
1963-01-14,-8.4,-4.2,0.3
1963-01-15,-12.0,-0.1,0.0
1963-01-16,-12.0,-0.3,0.0
1963-01-17,-8.9,-4.5,3.8
1963-01-18,-7.8,-5.7,3.8
1963-01-19,-8.7,-3.4,6.9
1963-01-20,-11.7,0.9,3.5
1963-01-21,-9.0,-5.7,0.0
1963-01-22,-13.0,-12.9,0.0
1963-01-23,-15.7,-9.1,0.0
1963-01-24,-14.7,-0.7,0.0
1963-01-25,-13.9,0.9,0.0
1963-01-26,-9.9,2.3,0.0
1963-01-27,-7.0,-5.1,4.7
1963-01-28,-8.2,-7.5,0.7
1963-01-29,-9.0,-7.7,0.3
1963-01-30,-11.9,-11.7,0.4
1963-01-31,-14.1,-3.8,0.0
1963-02-01,-14.4,-8.0,0.0
1963-02-02,-13.9,-6.0,0.4
1963-02-03,-11.7,-4.2,17.5
1963-02-04,-9.7,-0.2,5.2
1963-02-05,-7.9,-0.1,0.0
1963-02-06,-7.7,4.3,0.0
1963-02-07,-6.9,5.5,0.0
1963-02-08,-3.9,6.5,0.0
1963-02-09,-2.6,7.1,0.0
1963-02-10,0.2,2.9,1.1
1963-02-11,-0.3,2.1,14.1
1963-02-12,0.0,3.7,52.8
1963-02-13,-2.2,6.4,8.4
1963-02-14,-3.7,3.6,0.0
1963-02-15,-2.6,0.1,0.0
1963-02-16,-3.7,1.2,0.0
1963-02-17,-2.6,6.6,16.2
1963-02-18,-1.4,5.2,5.9
1963-02-19,-0.9,4.6,26.2
1963-02-20,0.1,7.3,39.7
1963-02-21,0.8,3.8,8.3
1963-02-22,-1.5,-1.4,5.6
1963-02-23,-3.8,-1.5,0.0
1963-02-24,-6.0,0.5,0.0
1963-02-25,-6.5,-0.4,0.0
1963-02-26,-5.8,1.6,0.0
1963-02-27,-6.0,0.4,0.0
1963-02-28,-4.8,-2.0,0.0
1963-03-01,-8.4,-4.2,0.0
1963-03-02,-10.8,0.8,0.0
1963-03-03,-9.8,7.3,0.0
