PragaDate,DAILY_TMIN,DAILY_TMAX,DAILY_PREC
1980-01-01,-6.3,0.9,4.2
1980-01-02,-5.1,-2.4,0.6
1980-01-03,-6.2,-1.0,0.0
1980-01-04,-7.5,-0.7,0.0
1980-01-05,-6.2,-0.6,0.0
1980-01-06,-4.5,-0.3,12.8
1980-01-07,-5.2,4.9,0.1
1980-01-08,-5.0,3.0,0.0
1980-01-09,-5.1,-1.6,0.0
1980-01-10,-3.0,-0.2,1.9
1980-01-11,-4.3,-3.1,0.0
1980-01-12,-8.0,-3.5,0.4
1980-01-13,-7.6,-0.4,2.1
1980-01-14,-4.0,1.7,2.0
1980-01-15,-3.5,0.2,10.3
1980-01-16,-2.1,0.8,21.9
1980-01-17,-0.7,-0.2,1.9
1980-01-18,-1.8,0.0,2.5
1980-01-19,-1.8,1.8,0.1
1980-01-20,-0.6,2.0,0.1
1980-01-21,-0.8,2.8,0.0
1980-01-22,-1.0,2.5,0.4
1980-01-23,-0.6,4.7,29.7
1980-01-24,1.7,5.4,35.7
1980-01-25,3.7,6.9,8.2
1980-01-26,0.8,2.3,1.0
1980-01-27,-2.9,2.4,4.5
1980-01-28,-4.0,4.7,0.0
1980-01-29,-2.4,2.3,2.7
1980-01-30,-0.5,3.2,4.0
1980-01-31,0.8,4.5,2.4
1980-02-01,1.6,5.9,46.6
1980-02-02,-1.0,6.3,0.3
1980-02-03,-0.8,8.1,33.4
1980-02-04,0.1,5.8,3.4
1980-02-05,4.4,5.5,0.7
1980-02-06,2.0,9.1,0.8
1980-02-07,2.2,6.3,5.6
1980-02-08,1.3,9.8,1.4
1980-02-09,1.8,11.6,0.0
1980-02-10,3.1,9.0,0.0
1980-02-11,0.7,8.0,0.0
1980-02-12,-1.0,2.0,0.0
1980-02-13,-8.5,6.9,0.0
1980-02-14,-7.8,2.6,0.5
1980-02-15,-7.0,5.1,0.0
1980-02-16,-6.6,2.5,0.0
1980-02-17,-2.8,6.3,5.9
1980-02-18,-3.0,5.1,0.0
1980-02-19,-4.5,1.2,0.0
1980-02-20,-4.6,0.8,0.0
1980-02-21,-4.3,1.1,0.0
1980-02-22,-3.9,3.1,0.0
1980-02-23,-3.2,7.3,0.0
1980-02-24,-1.1,7.3,0.0
1980-02-25,-0.8,9.8,0.0
1980-02-26,1.6,11.1,0.0
1980-02-27,2.7,10.6,0.0
1980-02-28,0.3,9.5,0.0
1980-02-29,-1.2,7.5,0.0
1980-03-01,-1.2,8.9,0.0
1980-03-02,-0.9,3.4,0.0
1980-03-03,0.0,5.2,0.8
1980-03-04,-1.0,5.7,0.1
1980-03-05,-0.1,6.5,0.0
1980-03-06,0.5,8.7,0.0
1980-03-07,0.2,3.2,1.0
1980-03-08,-1.0,3.4,9.6
1980-03-09,-2.5,4.2,22.0
1980-03-10,-2.4,9.8,1.4
1980-03-11,-0.8,6.3,0.3
1980-03-12,0.3,8.3,0.0
1980-03-13,-0.6,3.2,0.0
1980-03-14,-0.8,0.0,23.6
1980-03-15,-1.5,3.4,34.0
1980-03-16,-1.6,2.0,5.6
1980-03-17,-1.1,5.7,1.0
1980-03-18,-0.2,8.0,0.6
1980-03-19,-0.8,7.1,0.1
1980-03-20,1.7,2.6,17.2
1980-03-21,0.1,3.2,51.9
1980-03-22,-0.7,3.7,6.0
1980-03-23,-0.1,2.6,39.0
1980-03-24,0.2,2.3,16.6
1980-03-25,0.7,2.6,9.5
1980-03-26,1.0,8.0,3.4
1980-03-27,2.0,5.4,0.5
1980-03-28,3.2,10.6,1.0
1980-03-29,3.3,7.5,1.0
1980-03-30,4.5,9.1,17.5
1980-03-31,1.2,12.4,0.0
1980-04-01,2.6,12.2,0.0
1980-04-02,4.4,10.5,0.0
1980-04-03,0.2,8.1,0.3
1980-04-04,-1.0,9.9,0.5
1980-04-05,-2.2,7.7,0.0
1980-04-06,-2.2,4.0,0.0
1980-04-07,-2.0,4.9,0.0
1980-04-08,0.5,6.1,0.0
1980-04-09,-1.1,1.0,3.2
1980-04-10,-2.3,5.4,2.5
1980-04-11,-2.0,10.0,0.0
1980-04-12,0.3,10.6,0.0
1980-04-13,1.2,10.0,0.0
1980-04-14,-0.7,12.8,0.0
1980-04-15,2.1,9.2,0.0
1980-04-16,3.8,6.3,0.0
1980-04-17,3.9,8.7,3.3
1980-04-18,4.9,12.6,0.0
1980-04-19,3.4,8.9,0.8
1980-04-20,3.2,7.2,1.3
